annee;code_commune;nom_commune;taux_chomage
2011;69001;Affoux;4.94505494505495
2011;69002;Aigueperse;5.55555555555555
2011;69003;Albigny-sur-Saône;10.7123026535761
2011;69004;Alix;6.97674418604651
2011;69005;Ambérieux;9.89399293286219
2011;69006;Amplepuis;13.1956985826167
2011;69007;Ampuis;6.51851851851852
2011;69008;Ancy;7.18954248366013
2011;69009;Anse;8.16726559947729
2011;69010;L'Arbresle;11.2363387978142
2011;69012;Les Ardillats;6.32530120481927
2011;69013;Arnas;8.98131404460519
2011;69014;Aveize;5.03018108651912
2011;69016;Azolette;11.3207547169811
2011;69017;Bagnols;6.88405797101449
2011;69018;Beaujeu;10.0830295164947
2011;69019;Belleville-en-Beaujolais;14.326242214212
2011;69020;Belmont-d'Azergues;7.61904761904762
2011;69021;Bessenay;6.01577909270217
2011;69022;Bibost;6.25
2011;69023;Blacé;4.56487108015539
2011;69024;Val d'Oingt;6.44327398937057
2011;69026;Le Breuil;5.37190082644628
2011;69027;Brignais;9.78834980815397
2011;69028;Brindas;5.91339345864675
2011;69029;Bron;14.5862074512583
2011;69030;Brullioles;7.14285714285715
2011;69031;Brussieu;5.64662969205559
2011;69032;Bully;6.83133262301144
2011;69033;Cailloux-sur-Fontaines;4.55971324351374
2011;69034;Caluire-et-Cuire;9.76916569292732
2011;69035;Cenves;10.0961538461538
2011;69036;Cercié;4.6551724137931
2011;69037;Chambost-Allières;8.92857142857143
2011;69038;Chambost-Longessaigne;10.0
2011;69039;Chamelet;10.3857566765579
2011;69040;Champagne-au-Mont-d'Or;9.91506950766111
2011;69042;La Chapelle-sur-Coise;2.66666666666667
2011;69043;Chaponost;7.31644790122864
2011;69044;Charbonnières-les-Bains;6.39733933618777
2011;69045;Charentay;5.85516178736518
2011;69046;Charly;5.15022031243057
2011;69047;Charnay;9.03846153846154
2011;69049;Chasselay;7.12307814948715
2011;69050;Châtillon;7.08955223880597
2011;69051;Chaussan;5.60928433268859
2011;69052;Chazay-d'Azergues;5.56624645103292
2011;69053;Chénas;5.97014925373134
2011;69054;Chénelette;10.625
2011;69055;Les Chères;5.87392550143266
2011;69056;Chessy;5.84415584415584
2011;69057;Chevinay;5.5363321799308
2011;69058;Chiroubles;1.84331797235023
2011;69059;Civrieux-d'Azergues;9.48616600790514
2011;69060;Claveisolles;5.42372881355932
2011;69061;Cogny;5.54493307839388
2011;69062;Coise;0.0
2011;69063;Collonges-au-Mont-d'Or;9.02166604633182
2011;69064;Condrieu;8.95040014222563
2011;69065;Corcelles-en-Beaujolais;4.07725321888412
2011;69066;Cours;11.8229658301696
2011;69067;Courzieu;6.91537145417692
2011;69068;Couzon-au-Mont-d'Or;11.2105619268034
2011;69069;Craponne;8.2514894598422
2011;69070;Cublize;8.01457194899818
2011;69071;Curis-au-Mont-d'Or;5.73476702508961
2011;69072;Dardilly;8.6425759134639
2011;69074;Denicé;6.88073394495413
2011;69075;Dième;7.52688172043011
2011;69076;Dommartin;6.22914378876223
2011;69077;Dracé;8.0
2011;69078;Duerne;3.24189526184539
2011;69080;Échalas;5.88235294117647
2011;69081;Écully;11.8503144158097
2011;69082;Émeringes;11.6666666666667
2011;69083;Éveux;6.30425561288625
2011;69084;Fleurie;7.12001855974051
2011;69085;Fleurieu-sur-Saône;7.58426966292136
2011;69086;Fleurieux-sur-l'Arbresle;5.10909933330789
2011;69087;Fontaines-Saint-Martin;8.75262963918786
2011;69088;Fontaines-sur-Saône;8.44252168135331
2011;69089;Francheville;7.67709402764628
2011;69090;Frontenas;9.57178841309824
2011;69091;Givors;18.6804250617456
2011;69092;Gleizé;14.6022876806774
2011;69093;Grandris;8.09716599190283
2011;69094;Grézieu-la-Varenne;8.03611646647802
2011;69095;Grézieu-le-Marché;3.75
2011;69096;Grigny-sur-Rhône;11.8463715938885
2011;69097;Les Haies;6.11246943765281
2011;69098;Les Halles;9.34959349593496
2011;69099;Haute-Rivoire;4.88549618320611
2011;69100;Irigny;9.95128621637487
2011;69102;Joux;8.23505709584162
2011;69103;Juliénas;7.04545454545454
2011;69104;Jullié;8.0
2011;69105;Lacenas;3.09734513274336
2011;69106;Lachassagne;4.29594272076372
2011;69107;Lamure-sur-Azergues;8.97517714993119
2011;69108;Lancié;8.64745011086474
2011;69109;Lantignié;5.07614213197969
2011;69110;Larajasse;4.27163198247536
2011;69111;Légny;5.42372881355932
2011;69112;Lentilly;5.10528187221078
2011;69113;Létra;9.20863204050498
2011;69114;Porte des Pierres Dorées;5.82420453167703
2011;69115;Limas;10.7177974434612
2011;69116;Limonest;7.09979906229069
2011;69117;Lissieu;5.65842817418504
2011;69118;Loire-sur-Rhône;6.95364238410596
2011;69119;Longes;2.92887029288703
2011;69120;Longessaigne;6.04026845637584
2011;69121;Lozanne;6.23520126282557
2011;69122;Lucenay;6.81123905170274
2011;69123;Lyon;12.6724581289935
2011;69124;Marchampt;8.07174887892377
2011;69125;Marcilly-d'Azergues;8.2089552238806
2011;69126;Marcy;6.27177700348432
2011;69127;Marcy-l'Étoile;6.23515165845355
2011;69130;Meaux-la-Montagne;6.25
2011;69131;Messimy;3.80050467264626
2011;69132;Meys;6.03864734299517
2011;69133;Millery;7.01866692203212
2011;69134;Moiré;0.0
2011;69135;Deux-Grosnes;6.45986489964193
2011;69136;Montagny;7.13900186885509
2011;69137;Montmelas-Saint-Sorlin;5.94594594594594
2011;69138;Montromant;4.34782608695652
2011;69139;Montrottier;7.48091603053435
2011;69140;Morancé;5.53814002089864
2011;69141;Mornant;6.50250487589412
2011;69142;La Mulatière;13.4036562204471
2011;69143;Neuville-sur-Saône;12.3453152622275
2011;69145;Odenas;3.76884422110553
2011;69148;Orliénas;6.87285223367697
2011;69149;Oullins-Pierre-Bénite;11.4822240533513
2011;69151;Le Perréon;5.09193776520509
2011;69153;Poleymieux-au-Mont-d'Or;4.25392496357187
2011;69154;Pollionnay;6.39399860661283
2011;69155;Pomeys;3.690036900369
2011;69156;Pommiers;5.22317188983856
2011;69157;Vindry-sur-Turdine;5.97987177441646
2011;69160;Poule-les-Écharmeaux;7.12830957230142
2011;69161;Propières;4.6875
2011;69162;Quincié-en-Beaujolais;6.89127105666157
2011;69163;Quincieux;6.82776878177657
2011;69164;Ranchal;8.46153846153846
2011;69165;Régnié-Durette;4.61811722912966
2011;69166;Riverie;6.61764705882353
2011;69167;Rivolet;6.29139072847682
2011;69168;Rochetaillée-sur-Saône;10.0529100529101
2011;69169;Ronno;7.09677419354839
2011;69170;Rontalon;4.26540284360189
2011;69171;Sain-Bel;7.79777206512425
2011;69172;Salles-Arbuissonnas-en-Beaujolais;8.04597701149425
2011;69173;Sarcey;5.93220338983051
2011;69174;Les Sauvages;7.9847300990034
2011;69175;Savigny;4.98442367601246
2011;69176;Soucieu-en-Jarrest;5.64220183486239
2011;69177;Sourcieux-les-Mines;5.78541527838981
2011;69178;Souzy;4.8780487804878
2011;69179;Beauvallon;4.86154302974546
2011;69180;Saint-André-la-Côte;2.5974025974026
2011;69181;Saint-Appolinaire;7.2289156626506
2011;69182;Saint-Bonnet-des-Bruyères;3.38983050847458
2011;69183;Saint-Bonnet-le-Troncy;6.71641791044776
2011;69184;Sainte-Catherine;4.52586206896552
2011;69186;Saint-Clément-de-Vers;3.92156862745098
2011;69187;Saint-Clément-les-Places;7.36196319018405
2011;69188;Saint-Clément-sur-Valsonne;5.07462686567164
2011;69189;Sainte-Colombe;9.76593081125087
2011;69190;Sainte-Consorce;5.57618494508572
2011;69191;Saint-Cyr-au-Mont-d'Or;7.99983403942797
2011;69192;Saint-Cyr-le-Chatoux;14.9253731343284
2011;69193;Saint-Cyr-sur-le-Rhône;4.02010050251256
2011;69194;Saint-Didier-au-Mont-d'Or;7.60542168674699
2011;69196;Saint-Didier-sur-Beaujeu;6.6006600660066
2011;69197;Saint-Étienne-des-Oullières;4.91452991452991
2011;69198;Saint-Étienne-la-Varenne;5.44041450777202
2011;69199;Saint-Fons;21.1139738198546
2011;69200;Saint-Forgeux;5.89812332439678
2011;69201;Sainte-Foy-l'Argentière;9.34744268077602
2011;69202;Sainte-Foy-lès-Lyon;8.83135873912309
2011;69203;Saint-Genis-l'Argentière;9.81471589807779
2011;69204;Saint-Genis-Laval;9.56645082302918
2011;69205;Saint-Genis-les-Ollières;6.76786378818434
2011;69206;Saint-Georges-de-Reneins;7.64550712773172
2011;69207;Saint-Germain-au-Mont-d'Or;8.09502935646069
2011;69208;Saint-Germain-Nuelles;5.19395231326252
2011;69209;Saint-Igny-de-Vers;5.35714285714286
2011;69212;Saint-Jean-des-Vignes;0.0
2011;69214;Saint-Jean-la-Bussière;6.53917110814596
2011;69215;Saint-Julien;5.08083140877598
2011;69216;Saint-Julien-sur-Bibost;3.38983050847458
2011;69217;Saint-Just-d'Avray;6.90690690690691
2011;69218;Saint-Lager;7.64587525150905
2011;69219;Saint-Laurent-d'Agny;6.2092481021942
2011;69220;Saint-Laurent-de-Chamousset;5.1545253953924
2011;69225;Saint-Marcel-l'Éclairé;5.95238095238095
2011;69227;Saint-Martin-en-Haut;5.1178838412881
2011;69228;Chabanière;5.51109858640468
2011;69229;Saint-Nizier-d'Azergues;8.52272727272727
2011;69230;Sainte-Paule;5.26315789473684
2011;69231;Saint-Pierre-la-Palud;5.61538461538462
2011;69233;Saint-Romain-au-Mont-d'Or;8.08080808080808
2011;69234;Saint-Romain-de-Popey;5.3639846743295
2011;69235;Saint-Romain-en-Gal;9.11387720825111
2011;69236;Saint-Romain-en-Gier;6.36462250035986
2011;69238;Saint-Symphorien-sur-Coise;8.78292156508694
2011;69239;Saint-Vérand;5.27272727272727
2011;69240;Saint-Vincent-de-Reins;10.6918238993711
2011;69241;Taluyers;5.2542372881356
2011;69242;Taponas;8.46325167037862
2011;69243;Tarare;17.4390322926033
2011;69244;Tassin-la-Demi-Lune;7.85599867771449
2011;69245;Ternand;6.01719197707736
2011;69246;Theizé;5.57384411264592
2011;69248;Thizy-les-Bourgs;12.1015381182538
2011;69249;Thurins;5.40364734529732
2011;69250;La Tour-de-Salvagny;8.43905129619415
2011;69252;Trèves;7.00280112044818
2011;69253;Tupin-et-Semons;8.04953560371517
2011;69254;Valsonne;8.98617511520737
2011;69255;Vaugneray;6.88314116696693
2011;69256;Vaulx-en-Velin;20.9082069900262
2011;69257;Vaux-en-Beaujolais;5.3475935828877
2011;69258;Vauxrenard;9.27152317880795
2011;69259;Vénissieux;21.3006248179038
2011;69260;Vernaison;8.96675088834086
2011;69261;Vernay;2.51921927982934
2011;69263;Villechenève;4.62962962962963
2011;69264;Villefranche-sur-Saône;16.8960216431877
2011;69265;Ville-sur-Jarnioux;5.25
2011;69266;Villeurbanne;14.8432439072939
2011;69267;Villié-Morgon;4.60652671376889
2011;69268;Vourles;6.33110067703533
2011;69269;Yzeron;5.34367137369126
2011;69270;Chaponnay;5.86264656616415
2011;69271;Chassieu;6.83583719891253
2011;69272;Communay;7.00636942675159
2011;69273;Corbas;7.5253832371093
2011;69275;Décines-Charpieu;12.2513687933224
2011;69276;Feyzin;11.0959927204486
2011;69277;Genas;6.18983778224382
2011;69278;Genay;6.40367118254921
2011;69279;Jonage;6.5086204735751
2011;69280;Jons;7.40740740740741
2011;69281;Marennes;5.52220888355342
2011;69282;Meyzieu;11.4306433877017
2011;69283;Mions;7.9208993450755
2011;69284;Montanay;4.86688846443834
2011;69285;Pusignan;8.81495485270464
2011;69286;Rillieux-la-Pape;17.9900588686499
2011;69287;Saint-Bonnet-de-Mure;6.85430731491745
2011;69288;Saint-Laurent-de-Mure;6.93254517313338
2011;69289;Saint-Pierre-de-Chandieu;5.72301582982494
2011;69290;Saint-Priest;13.5408987826389
2011;69291;Saint-Symphorien-d'Ozon;7.4353102336859
2011;69292;Sathonay-Camp;9.88857938718663
2011;69293;Sathonay-Village;6.74176312273566
2011;69294;Sérézin-du-Rhône;5.95238095238095
2011;69295;Simandres;6.87361419068736
2011;69296;Solaize;4.76878612716763
2011;69297;Ternay;7.71967068577064
2011;69298;Toussieu;5.85325638911789
2011;69299;Colombier-Saugnieu;8.67464805315401
2016;69001;Affoux;6.28019323660256
2016;69002;Aigueperse;4.68750000007059
2016;69003;Albigny-sur-Saône;9.00266677861996
2016;69004;Alix;4.16616275158768
2016;69005;Ambérieux;5.97484276740936
2016;69006;Amplepuis;13.4603874397428
2016;69007;Ampuis;6.20792819751083
2016;69008;Ancy;4.64396284829721
2016;69009;Anse;9.39115450890293
2016;69010;L'Arbresle;12.6444159178434
2016;69012;Les Ardillats;5.06329113937038
2016;69013;Arnas;9.47047370561539
2016;69014;Aveize;5.01043841336117
2016;69016;Azolette;4.08163265306122
2016;69017;Bagnols;7.31707317083428
2016;69018;Beaujeu;14.1263791927365
2016;69019;Belleville-en-Beaujolais;12.1745124461884
2016;69020;Belmont-d'Azergues;8.80503144654088
2016;69021;Bessenay;8.65858405418253
2016;69022;Bibost;8.02935223740604
2016;69023;Blacé;5.99489795919077
2016;69024;Val d'Oingt;8.50486301783322
2016;69026;Le Breuil;7.36434108527132
2016;69027;Brignais;9.56584319164841
2016;69028;Brindas;6.64259336067433
2016;69029;Bron;15.063631825441
2016;69030;Brullioles;5.60975609756098
2016;69031;Brussieu;6.41111081377983
2016;69032;Bully;6.87500000000472
2016;69033;Cailloux-sur-Fontaines;6.3792739744314
2016;69034;Caluire-et-Cuire;10.3077058553409
2016;69035;Cenves;9.86104939547847
2016;69036;Cercié;8.73141982929254
2016;69037;Chambost-Allières;6.52849810535942
2016;69038;Chambost-Longessaigne;8.83725327909853
2016;69039;Chamelet;10.4683195590539
2016;69040;Champagne-au-Mont-d'Or;11.8909795943143
2016;69042;La Chapelle-sur-Coise;3.58306188925081
2016;69043;Chaponost;7.54672155043758
2016;69044;Charbonnières-les-Bains;8.97148533610001
2016;69045;Charentay;8.1790123454767
2016;69046;Charly;6.09312733048362
2016;69047;Charnay;7.90513833982574
2016;69049;Chasselay;6.10698195445669
2016;69050;Châtillon;7.08201969139362
2016;69051;Chaussan;6.66309165770251
2016;69052;Chazay-d'Azergues;6.45132365145644
2016;69053;Chénas;7.55445806743718
2016;69054;Chénelette;6.09755842933927
2016;69055;Les Chères;8.27679782893092
2016;69056;Chessy;5.6550424128181
2016;69057;Chevinay;7.31284796514314
2016;69058;Chiroubles;6.86274509822291
2016;69059;Civrieux-d'Azergues;8.10814051362468
2016;69060;Claveisolles;4.68895885368343
2016;69061;Cogny;6.5967558844183
2016;69062;Coise;6.16157893282629
2016;69063;Collonges-au-Mont-d'Or;7.77800070289663
2016;69064;Condrieu;10.2906566738037
2016;69065;Corcelles-en-Beaujolais;5.05820149065589
2016;69066;Cours;13.0545383716189
2016;69067;Courzieu;6.63176265285421
2016;69068;Couzon-au-Mont-d'Or;7.67507082772352
2016;69069;Craponne;8.16096167138992
2016;69070;Cublize;11.5254237288136
2016;69071;Curis-au-Mont-d'Or;7.0757623227095
2016;69072;Dardilly;9.30702557791227
2016;69074;Denicé;4.85087877725627
2016;69075;Dième;9.78260869589159
2016;69076;Dommartin;6.64963370236141
2016;69077;Dracé;7.59493670886076
2016;69078;Duerne;3.50467289719626
2016;69080;Échalas;6.32458233890215
2016;69081;Écully;13.2790265026018
2016;69082;Émeringes;5.59440559447661
2016;69083;Éveux;9.11319079679235
2016;69084;Fleurie;4.7184170471171
2016;69085;Fleurieu-sur-Saône;7.98934753656492
2016;69086;Fleurieux-sur-l'Arbresle;6.54716523889779
2016;69087;Fontaines-Saint-Martin;7.69071006487025
2016;69088;Fontaines-sur-Saône;12.304025696835
2016;69089;Francheville;10.019407559456
2016;69090;Frontenas;10.7894736842105
2016;69091;Givors;19.5234170843608
2016;69092;Gleizé;13.1005262005863
2016;69093;Grandris;10.5593751339132
2016;69094;Grézieu-la-Varenne;8.29525483302233
2016;69095;Grézieu-le-Marché;6.08899297412327
2016;69096;Grigny-sur-Rhône;13.5745292051125
2016;69097;Les Haies;7.56097560983231
2016;69098;Les Halles;12.3015873015873
2016;69099;Haute-Rivoire;9.35251798561151
2016;69100;Irigny;11.8039917426296
2016;69102;Joux;8.51669210030733
2016;69103;Juliénas;6.34573304157549
2016;69104;Jullié;6.45161290322581
2016;69105;Lacenas;7.410172073128
2016;69106;Lachassagne;10.0035853568991
2016;69107;Lamure-sur-Azergues;6.98983368126747
2016;69108;Lancié;6.91699604751665
2016;69109;Lantignié;7.15383439746165
2016;69110;Larajasse;5.59741657696448
2016;69111;Légny;6.04293187748828
2016;69112;Lentilly;7.72311625718892
2016;69113;Létra;5.03200451957565
2016;69114;Porte des Pierres Dorées;6.32167571295404
2016;69115;Limas;12.8143133462282
2016;69116;Limonest;9.18367346938776
2016;69117;Lissieu;7.2196332025656
2016;69118;Loire-sur-Rhône;8.4251968503937
2016;69119;Longes;4.57380457368464
2016;69120;Longessaigne;6.37583892635679
2016;69121;Lozanne;7.32232591529074
2016;69122;Lucenay;7.83705735817954
2016;69123;Lyon;13.4892674014073
2016;69124;Marchampt;7.86026200852954
2016;69125;Marcilly-d'Azergues;7.65550239243832
2016;69126;Marcy;8.0
2016;69127;Marcy-l'Étoile;6.83284402422032
2016;69130;Meaux-la-Montagne;19.1011235955056
2016;69131;Messimy;5.75091421978365
2016;69132;Meys;5.32450860229671
2016;69133;Millery;6.64785624442432
2016;69134;Moiré;6.81818181825341
2016;69135;Deux-Grosnes;10.2761803472906
2016;69136;Montagny;6.90172564389289
2016;69137;Montmelas-Saint-Sorlin;7.76255707770241
2016;69138;Montromant;8.84955752212389
2016;69139;Montrottier;8.49194729136164
2016;69140;Morancé;6.11587982832618
2016;69141;Mornant;7.77866430858609
2016;69142;La Mulatière;16.5056585945373
2016;69143;Neuville-sur-Saône;15.0265173836181
2016;69145;Odenas;7.48301537740288
2016;69148;Orliénas;6.20967741928521
2016;69149;Oullins-Pierre-Bénite;12.9902994306795
2016;69151;Le Perréon;7.56911397540179
2016;69153;Poleymieux-au-Mont-d'Or;4.41997259568862
2016;69154;Pollionnay;7.07286213906581
2016;69155;Pomeys;5.81196581196581
2016;69156;Pommiers;6.49878147847279
